name,category,source,lat,lon,wikidata_qid,id
O`Sullivan House,landmark_and_historical_building,overture,-22.87352752685547,-43.41301345825195,,overture:O`Sullivan House:-22.87353:-43.41301
Salão de Festa Imperador,topic_concert_venue,overture,-22.875028610229492,-43.411983489990234,,overture:Salão de Festa Imperador:-22.87503:-43.41198
Espaço Elite,topic_concert_venue,overture,-22.87544059753418,-43.408145904541016,,overture:Espaço Elite:-22.87544:-43.40815
Centro Cultural Pedro Storani,cultural_center,overture,-22.879356384277344,-43.40736770629883,,overture:Centro Cultural Pedro Storani:-22.87936:-43.40737
Museu Aeroespacial,museum,overture,-22.880685806274414,-43.385009765625,,overture:Museu Aeroespacial:-22.88069:-43.38501
Associação de Amigos do Museu Aeroespacial,museum,overture,-22.882553100585938,-43.390045166015625,,overture:Associação de Amigos do Museu Aeroespacial:-22.88255:-43.39005
Musal,landmark_and_historical_building,overture,-22.881122589111328,-43.387413024902344,,overture:Musal:-22.88112:-43.38741
Condominio Residencial Portal do Bosque,landmark_and_historical_building,overture,-22.88558578491211,-43.395870208740234,,overture:Condominio Residencial Portal do Bosque:-22.88559:-43.39587
Condomínio Cabo Zacarias,landmark_and_historical_building,overture,-22.88674545288086,-43.39645004272461,,overture:Condomínio Cabo Zacarias:-22.88675:-43.39645
Condomínio Solar do Bosque,landmark_and_historical_building,overture,-22.886077880859375,-43.39432144165039,,overture:Condomínio Solar do Bosque:-22.88608:-43.39432
Escambo Cultural,cultural_center,overture,-22.886926651000977,-43.39253616333008,,overture:Escambo Cultural:-22.88693:-43.39254
Vila Azul,landmark_and_historical_building,overture,-22.885915756225586,-43.38945007324219,,overture:Vila Azul:-22.88592:-43.38945
Condominio Vila Azul Aeronautica,landmark_and_historical_building,overture,-22.886173248291016,-43.3896369934082,,overture:Condominio Vila Azul Aeronautica:-22.88617:-43.38964
Praça Quincas Borba,landmark_and_historical_building,overture,-22.890283584594727,-43.3856201171875,,overture:Praça Quincas Borba:-22.89028:-43.38562
Condomínio Village Aquarela,landmark_and_historical_building,overture,-22.892135620117188,-43.394073486328125,,overture:Condomínio Village Aquarela:-22.89214:-43.39407
Condo Belle Ville,landmark_and_historical_building,overture,-22.89277458190918,-43.39637756347656,,overture:Condo Belle Ville:-22.89277:-43.39638
Condomínio Solar Sul,landmark_and_historical_building,overture,-22.893632888793945,-43.397560119628906,,overture:Condomínio Solar Sul:-22.89363:-43.39756
Condominio Sulacap 7,landmark_and_historical_building,overture,-22.893747329711914,-43.39944839477539,,overture:Condominio Sulacap 7:-22.89375:-43.39945
Cond. Sulacap Green,landmark_and_historical_building,overture,-22.891733169555664,-43.39824676513672,,overture:Cond. Sulacap Green:-22.89173:-43.39825
Residential Village Sulacap,landmark_and_historical_building,overture,-22.891382217407227,-43.39920425415039,,overture:Residential Village Sulacap:-22.89138:-43.39920
Condomínio Sulacap 1,landmark_and_historical_building,overture,-22.891633987426758,-43.39956283569336,,overture:Condomínio Sulacap 1:-22.89163:-43.39956
Condomínio Le Monde - Barra da Tijuca.,landmark_and_historical_building,overture,-22.890220642089844,-43.39441680908203,,overture:Condomínio Le Monde - Barra da Tijuca.:-22.89022:-43.39442
Condomínio Togo Renan Soares,landmark_and_historical_building,overture,-22.889320373535156,-43.39448165893555,,overture:Condomínio Togo Renan Soares:-22.88932:-43.39448
Condomínio Kanela,landmark_and_historical_building,overture,-22.8890323638916,-43.39459991455078,,overture:Condomínio Kanela:-22.88903:-43.39460
Residencial Condomínio Sargento Menezes,landmark_and_historical_building,overture,-22.88814926147461,-43.396095275878906,,overture:Residencial Condomínio Sargento Menezes:-22.88815:-43.39610
Espaço 130 Sulacap,topic_concert_venue,overture,-22.88971519470215,-43.400325775146484,,overture:Espaço 130 Sulacap:-22.88972:-43.40033
Resenha Top,topic_concert_venue,overture,-22.892330169677734,-43.417945861816406,,overture:Resenha Top:-22.89233:-43.41795
Condomínio Bosque do Valle,landmark_and_historical_building,overture,-22.897113800048828,-43.3974723815918,,overture:Condomínio Bosque do Valle:-22.89711:-43.39747
Residencial Europa,landmark_and_historical_building,overture,-22.894893646240234,-43.398109436035156,,overture:Residencial Europa:-22.89489:-43.39811
Praça Da Rodo,landmark_and_historical_building,overture,-22.89694595336914,-43.36941909790039,,overture:Praça Da Rodo:-22.89695:-43.36942
Condominio Vale Residencial Da Floresta,landmark_and_historical_building,overture,-22.89485740661621,-43.36735153198242,,overture:Condominio Vale Residencial Da Floresta:-22.89486:-43.36735
Condominio do Edificio Spazio Rodin,landmark_and_historical_building,overture,-22.899383544921875,-43.355857849121094,,overture:Condominio do Edificio Spazio Rodin:-22.89938:-43.35586
Condominio Nas Nuvens,landmark_and_historical_building,overture,-22.89849090576172,-43.356201171875,,overture:Condominio Nas Nuvens:-22.89849:-43.35620
Condomínio Aquarius,landmark_and_historical_building,overture,-22.898794174194336,-43.355831146240234,,overture:Condomínio Aquarius:-22.89879:-43.35583
Condomínio Spazio Rennes,landmark_and_historical_building,overture,-22.898183822631836,-43.353904724121094,,overture:Condomínio Spazio Rennes:-22.89818:-43.35390
Espaço Maravilha,topic_concert_venue,overture,-22.900306701660156,-43.3566780090332,,overture:Espaço Maravilha:-22.90031:-43.35668
Condomínio Parque Dom Albano,landmark_and_historical_building,overture,-22.900693893432617,-43.356689453125,,overture:Condomínio Parque Dom Albano:-22.90069:-43.35669
Capoeira Ubemtem,cultural_center,overture,-22.901281356811523,-43.35660934448242,,overture:Capoeira Ubemtem:-22.90128:-43.35661
Village Caribe I,landmark_and_historical_building,overture,-22.901065826416016,-43.35316467285156,,overture:Village Caribe I:-22.90107:-43.35316
Favela da Barão,landmark_and_historical_building,overture,-22.899763107299805,-43.351341247558594,,overture:Favela da Barão:-22.89976:-43.35134
Condomínio dos Contabilistas,landmark_and_historical_building,overture,-22.899930953979492,-43.35081481933594,,overture:Condomínio dos Contabilistas:-22.89993:-43.35081
Rua Japurá,landmark_and_historical_building,overture,-22.900426864624023,-43.34894943237305,,overture:Rua Japurá:-22.90043:-43.34895
Condominio do Edificio Solar da Baronesa,landmark_and_historical_building,overture,-22.90054702758789,-43.34698486328125,,overture:Condominio do Edificio Solar da Baronesa:-22.90055:-43.34698
Condomínio dos Jardins,landmark_and_historical_building,overture,-22.8994197845459,-43.34444808959961,,overture:Condomínio dos Jardins:-22.89942:-43.34445
Museu Histórico da Cidade RJ,history_museum,overture,-22.898433685302734,-43.34912109375,,overture:Museu Histórico da Cidade RJ:-22.89843:-43.34912
Rua Barão 51,landmark_and_historical_building,overture,-22.89968490600586,-43.351158142089844,,overture:Rua Barão 51:-22.89968:-43.35116
Lona Cultural Jacob do Bandolim,cultural_center,overture,-22.89737319946289,-43.35273361206055,,overture:Lona Cultural Jacob do Bandolim:-22.89737:-43.35273
Condominio do Edificio Charles Chaplin,landmark_and_historical_building,overture,-22.89654541015625,-43.3509635925293,,overture:Condominio do Edificio Charles Chaplin:-22.89655:-43.35096
Condominio Porto Fino,landmark_and_historical_building,overture,-22.89716148376465,-43.34870910644531,,overture:Condominio Porto Fino:-22.89716:-43.34871
Condomínio Vila Garcez,landmark_and_historical_building,overture,-22.897897720336914,-43.349308013916016,,overture:Condomínio Vila Garcez:-22.89790:-43.34931
Condomínio Charles II,landmark_and_historical_building,overture,-22.896846771240234,-43.347965240478516,,overture:Condomínio Charles II:-22.89685:-43.34797
Condominio do Edificio Garden View,landmark_and_historical_building,overture,-22.895687103271484,-43.346214294433594,,overture:Condominio do Edificio Garden View:-22.89569:-43.34621
Condomínio Residencial José Alves Areas,landmark_and_historical_building,overture,-22.89499282836914,-43.347312927246094,,overture:Condomínio Residencial José Alves Areas:-22.89499:-43.34731
Praça seca,landmark_and_historical_building,overture,-22.89506721496582,-43.350189208984375,,overture:Praça seca:-22.89507:-43.35019
Centro Cultural Yoruba,cultural_center,overture,-22.89564323425293,-43.34933090209961,,overture:Centro Cultural Yoruba:-22.89564:-43.34933
Residencial Baronesa,landmark_and_historical_building,overture,-22.895092010498047,-43.35450744628906,,overture:Residencial Baronesa:-22.89509:-43.35451
Ed. Alita,landmark_and_historical_building,overture,-22.89542579650879,-43.35401916503906,,overture:Ed. Alita:-22.89543:-43.35402
Centro Cultural Prof Dila,cultural_center,overture,-22.896940231323242,-43.354469299316406,,overture:Centro Cultural Prof Dila:-22.89694:-43.35447
Municipal Cultural Center Dyla Sylvia de Sa,cultural_center,overture,-22.89710807800293,-43.3542366027832,,overture:Municipal Cultural Center Dyla Sylvia de Sa:-22.89711:-43.35424
Edifício Maria Idalina,landmark_and_historical_building,overture,-22.896894454956055,-43.35715866088867,,overture:Edifício Maria Idalina:-22.89689:-43.35716
Condominio Edificio Solar do Bosque Matriz 1,landmark_and_historical_building,overture,-22.896495819091797,-43.35673522949219,,overture:Condominio Edificio Solar do Bosque Matriz 1:-22.89650:-43.35674
Condomínio Residencial Quintas do Valqueire,landmark_and_historical_building,overture,-22.892101287841797,-43.35794448852539,,overture:Condomínio Residencial Quintas do Valqueire:-22.89210:-43.35794
Condominio Parque Residencial Solaris,landmark_and_historical_building,overture,-22.892929077148438,-43.3483772277832,,overture:Condominio Parque Residencial Solaris:-22.89293:-43.34838
Arena Festa F.C.,topic_concert_venue,overture,-22.891860961914062,-43.348270416259766,,overture:Arena Festa F.C.:-22.89186:-43.34827
Centro Cultural Omo Yoruba,cultural_center,overture,-22.89212417602539,-43.34471893310547,,overture:Centro Cultural Omo Yoruba:-22.89212:-43.34472
Casa de Artes e Culturas Percília Teles da Silva,cultural_center,overture,-22.891809463500977,-43.34464645385742,,overture:Casa de Artes e Culturas Percília Teles da Silva:-22.89181:-43.34465
Roda de Samba do Grupo Clareou,topic_concert_venue,overture,-22.89257049560547,-43.34913635253906,,overture:Roda de Samba do Grupo Clareou:-22.89257:-43.34914
Matinho,landmark_and_historical_building,overture,-22.890165328979492,-43.34782409667969,,overture:Matinho:-22.89017:-43.34782
Campo 7 Praça Seca,landmark_and_historical_building,overture,-22.88962745666504,-43.34402847290039,,overture:Campo 7 Praça Seca:-22.88963:-43.34403
Condominio do Edificio Praia de Marica,landmark_and_historical_building,overture,-22.889368057250977,-43.344871520996094,,overture:Condominio do Edificio Praia de Marica:-22.88937:-43.34487
Vitale Easy Residencial,landmark_and_historical_building,overture,-22.888368606567383,-43.34697341918945,,overture:Vitale Easy Residencial:-22.88837:-43.34697
Condominio Village das Baronesas,landmark_and_historical_building,overture,-22.887897491455078,-43.34791564941406,,overture:Condominio Village das Baronesas:-22.88790:-43.34792
Residencial Telles Life,landmark_and_historical_building,overture,-22.88772964477539,-43.34822082519531,,overture:Residencial Telles Life:-22.88773:-43.34822
Condomínio do Edifício Solar Randolpho Ortiz,landmark_and_historical_building,overture,-22.8885498046875,-43.35539627075195,,overture:Condomínio do Edifício Solar Randolpho Ortiz:-22.88855:-43.35540
Vila Valqueire,landmark_and_historical_building,overture,-22.889633178710938,-43.357173919677734,,overture:Vila Valqueire:-22.88963:-43.35717
Azul do Mar,landmark_and_historical_building,overture,-22.887981414794922,-43.362300872802734,,overture:Azul do Mar:-22.88798:-43.36230
Condomínio Jardim do Valqueire,landmark_and_historical_building,overture,-22.88761329650879,-43.36371612548828,,overture:Condomínio Jardim do Valqueire:-22.88761:-43.36372
Edifício Queen Victoria,landmark_and_historical_building,overture,-22.8879451751709,-43.36681365966797,,overture:Edifício Queen Victoria:-22.88795:-43.36681
Sitio Saavedra,topic_concert_venue,overture,-22.88854217529297,-43.370201110839844,,overture:Sitio Saavedra:-22.88854:-43.37020
Condominio Recanto dos Passaros,landmark_and_historical_building,overture,-22.8934268951416,-43.364540100097656,,overture:Condominio Recanto dos Passaros:-22.89343:-43.36454
Condomínio Felicidade,landmark_and_historical_building,overture,-22.89217758178711,-43.36808395385742,,overture:Condomínio Felicidade:-22.89218:-43.36808
Condomínio Vale das Acácias,landmark_and_historical_building,overture,-22.887603759765625,-43.37347412109375,,overture:Condomínio Vale das Acácias:-22.88760:-43.37347
Vila Militar Dos Afonsos,landmark_and_historical_building,overture,-22.88625717163086,-43.38007736206055,,overture:Vila Militar Dos Afonsos:-22.88626:-43.38008
Edifício São George,landmark_and_historical_building,overture,-22.88517189025879,-43.37557601928711,,overture:Edifício São George:-22.88517:-43.37558
Praça Barra Bonita - Recreio,landmark_and_historical_building,overture,-22.886240005493164,-43.3700065612793,,overture:Praça Barra Bonita - Recreio:-22.88624:-43.37001
Villa Lounge Festas,topic_concert_venue,overture,-22.88600730895996,-43.36647033691406,,overture:Villa Lounge Festas:-22.88601:-43.36647
Bazar 4 de Dezembro,landmark_and_historical_building,overture,-22.885272979736328,-43.3627815246582,,overture:Bazar 4 de Dezembro:-22.88527:-43.36278
Ed. Jardim das Tulipas,landmark_and_historical_building,overture,-22.884666442871094,-43.365779876708984,,overture:Ed. Jardim das Tulipas:-22.88467:-43.36578
Condomínio Parque das Margaridas,landmark_and_historical_building,overture,-22.883472442626953,-43.36532211303711,,overture:Condomínio Parque das Margaridas:-22.88347:-43.36532
FoodPark Valqueire,topic_concert_venue,overture,-22.881940841674805,-43.36702346801758,,overture:FoodPark Valqueire:-22.88194:-43.36702
Brabas da Conceito,cultural_center,overture,-22.880990982055664,-43.37028503417969,,overture:Brabas da Conceito:-22.88099:-43.37029
Vale das Orquídeas,landmark_and_historical_building,overture,-22.881696701049805,-43.373538970947266,,overture:Vale das Orquídeas:-22.88170:-43.37354
Condominio do Edifício Residencial Vale das Orquídeas,landmark_and_historical_building,overture,-22.882476806640625,-43.37413024902344,,overture:Condominio do Edifício Residencial Vale das Orquídeas:-22.88248:-43.37413
Condomínio Splendore,landmark_and_historical_building,overture,-22.88330078125,-43.375675201416016,,overture:Condomínio Splendore:-22.88330:-43.37568
Campo dos Afonsos Residencial Club,landmark_and_historical_building,overture,-22.87450408935547,-43.373313903808594,,overture:Campo dos Afonsos Residencial Club:-22.87450:-43.37331
